fecha,handle,nombre,retweets,likes,replies,views,gate_p,relevante,partido,partido_conf,direccion,direccion_conf,ironia_p,texto,url,p_PP,p_PSOE,p_Vox,p_Sumar,p_varios,p_ninguno,error,voz,direccion_motivo
2026-08-21T13:36:20+00:00,@El_Plural,El Plural,136,297,22,11448,0.34,no,,,,,,Antonio Maestre descubre cuánto cobra Antonio Naranjo por su programa en Telemadrid https://t.co/cH3RZKj0WB,https://x.com/El_Plural/status/2090795138993832260,,,,,,,,,
2026-06-30T20:05:46+00:00,@Hora25,Hora 25,136,349,14,22195,0.96,si,PP,0.9,perjudica,0.9,0.24,"🗣️ @radiocable: ""Veo un enorme esfuerzo de tratar de desmentir por qué esta ley de nietos no va a cambiar el censo, pero es improductivo: el PP ha decidido ampliar el debate a lo emocional""

""Cuando uno inocula el virus del odio, luego es muy difícil bajarse de ese discurso"" https://t.co/jDu2LlX5eL",https://x.com/Hora25/status/2072048972307259495,0.85,0.08,0.0,0.0,0.07,0.0,,tercero,Acusa al PP de inocular odio en el debate político.
2025-10-08T20:17:27+00:00,@Hora25,Hora 25,136,222,6,12054,0.55,dudoso,PP,0.9,perjudica,0.9,0.38,"🔴 Acabamos de hablar con Pilar, una mujer andaluza de 63 años. La sanidad andaluza la citó para la mamografía un año después de quitarle los pechos por cáncer: ""Le dije: 'Corazón, llama a la siguiente, que de mí no vais a sacar nada""

https://t.co/QMV1yHPH3I",https://x.com/Hora25/status/1976019129363767613,0.98,0.01,0.0,0.0,0.0,0.01,,tercero,Expone un grave error de gestión en la sanidad andaluza.
2026-03-19T21:56:18+00:00,@Hora25,Hora 25,136,236,8,7539,0.85,si,PSOE,0.7,beneficia,0.7,0.04,"🔴 El Patronato de Protección a la Mujer adoctrinó y maltrató a decenas de miles de niñas en España durante el franquismo. En Hora 25 hemos recogido los testimonios de varias de estas mujeres, que mañana serán reconocidas por el Gobierno como víctimas.

🔊 https://t.co/RKyJBJwysm https://t.co/I22I7f6wGs",https://x.com/Hora25/status/2034750838875279862,0.0,0.78,0.0,0.0,0.01,0.21,,tercero,Resalta la reparación del Gobierno a víctimas del franquismo.
2025-10-29T08:15:00+00:00,@HoyPorHoy,Hoy por Hoy,136,613,26,28114,0.89,si,PP,0.9,perjudica,0.9,0.09,"🎙️ Rosa Álvarez, presidenta de la Asociación de Víctimas Mortales de la DANA 29-O:

""Mazón puso a una interlocutora para hablar con nosotras, pero ya era muy tarde. Nos reuniremos con el próximo presidente de la Generalitat, sea del partido que sea"" https://t.co/uPsXj0ISlk",https://x.com/HoyPorHoy/status/1983447462510559554,1.0,0.0,0.0,0.0,0.0,0.0,,rival,Recoge duras críticas de víctimas de la DANA a Mazón.
2026-07-04T16:10:09+00:00,@La_SER,Cadena SER,136,113,5,13996,0.04,no,,,,,,"La muerte de una bebé de seis meses comprada por 19 euros en Bolivia destapa una red de tráfico de personas con fines de explotación infantil

https://t.co/87Thk61r69 https://t.co/XClXll7Zrk",https://x.com/La_SER/status/2073439230215205102,,,,,,,,,
2026-05-14T16:35:56+00:00,@La_SER,Cadena SER,136,503,162,120743,0.58,dudoso,PP,0.7,perjudica,0.7,0.75,"Sheinbaum arremete de nuevo contra Ayuso y le invita a volver a México: ""Que venga más. Aprendería mucho""

https://t.co/QJjiJZx3qs",https://x.com/La_SER/status/2054963936366088436,1.0,0.0,0.0,0.0,0.0,0.0,,rival,Difunde las críticas de la presidenta de México a Ayuso.
2026-06-15T08:26:21+00:00,@La_SER,Cadena SER,136,656,43,17411,0.93,si,PSOE,0.5,beneficia,0.5,0.07,"🎥 Pedro Sánchez: ""No puede haber igualdad mientras la ciencia siga respondiendo mejor a unas vidas que otras"" https://t.co/lb2IvW7sNY",https://x.com/La_SER/status/2066437141542928577,0.0,1.0,0.0,0.0,0.0,0.0,,cargo del partido,Difunde una declaración constructiva de Sánchez sobre ciencia e igualdad.
2026-06-15T20:46:16+00:00,@La_SER,Cadena SER,136,393,85,12143,0.82,si,PSOE,0.7,beneficia,0.7,0.13,"El alegato final de Begoña Gómez: ""Se está haciendo política en el sitio equivocado""

Informa @pedrojimenezg 
https://t.co/EgZLi10o7d",https://x.com/La_SER/status/2066623347052483064,0.0,1.0,0.0,0.0,0.0,0.0,,cargo del partido,Da voz al alegato de defensa judicial de Begoña Gómez.
2025-09-20T07:50:25+00:00,@La_SER,Cadena SER,136,173,30,36331,0.03,no,,,,,,"🔴ÚLTIMA HORA | Un ciberataque afecta a distintos aeropuertos de Europa, entre ellos Bruselas, Berlín y Heathrow

https://t.co/dhtqDIBsKI https://t.co/sUAkgPcvrx",https://x.com/La_SER/status/1969308148868554982,,,,,,,,,
2026-07-25T09:49:49+00:00,@La_SER,Cadena SER,136,600,8,44707,0.24,no,,,,,,"🔴 La UME establece el mando unificado para los incendios de Madrid y Ávila: ""Es la mejor forma de ganar tiempo""

https://t.co/9BiAnrVCKv https://t.co/7kdxjNMKqm",https://x.com/La_SER/status/2080953658527596689,,,,,,,,,
2025-12-16T08:38:24+00:00,@OndaCero_es,Onda Cero,136,430,27,9874,0.97,si,PSOE,0.7,perjudica,0.7,0.69,"🌅 La primera de la mañana

@GarciaAller explica lo que revela el bostezo de Pedro Sánchez: “Todo lo que no sea aplaudirle, le aburre” https://t.co/peBER2pSCa",https://x.com/OndaCero_es/status/2000847969147396228,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Critica la supuesta soberbia y falta de atención de Sánchez.
2026-07-04T07:41:57+00:00,@OndaCero_es,Onda Cero,136,309,261,36603,0.83,si,varios,0.9,perjudica,0.9,0.19,"Julia Otero analiza la similitud entre los mensajes de Trump y la derecha española sobre las elecciones: ""El trumpismo es el más contagioso de los virus"" https://t.co/PPDOiQu9XD",https://x.com/OndaCero_es/status/2073311336491040879,0.01,0.0,0.0,0.0,0.98,0.01,,tercero,Compara negativamente a la derecha con el trumpismo.
2026-04-29T22:27:22+00:00,@TRECE_es,TRECE,136,422,4,8070,0.45,no,,,,,,"🗣""Esto apesta, es algo muy sucio lo que se está hablando""

➡Jesús Villegas, magistrado, analiza la declaración de Aldama apuntando que resulta coherente y detallada, pero recuerda que en justicia la credibilidad por sí sola no basta. https://t.co/ES1YGYiB05",https://x.com/TRECE_es/status/2049616561221038431,,,,,,,,,
2026-03-18T22:00:05+00:00,@TRECE_es,TRECE,136,296,8,7871,0.98,si,PSOE,0.9,perjudica,0.9,0.05,"🔴Aldama entrega el sobre al juez.

La documentación aportada podría revelar datos, nombres y cifras relevantes sobre la presunta financiación ilegal del PSOE.

➡Ramón Bermejo, portavoz de Víctor de Aldama, apunta a revelaciones clave en la investigación. https://t.co/n0E4hozjxL",https://x.com/TRECE_es/status/2034389402483327286,0.0,1.0,0.0,0.0,0.0,0.0,,cargo del partido,Informa sobre presunta financiación ilegal vinculada a la trama.
2026-01-13T15:31:28+00:00,@_infoLibre,infoLibre,136,161,5,2481,0.97,si,PP,0.9,perjudica,0.9,0.1,"Ayuso ya ha destinado más de 5.600 millones a Quirón tras disparar la factura de la gestión privada

💶 El gasto en los cinco hospitales madrileños con concesión de servicio suma más de 6.000 millones desde 2019

Una investigación de @iCarrascon https://t.co/MK8EpNIm3j",https://x.com/_infoLibre/status/2011098780800622979,1.0,0.0,0.0,0.0,0.0,0.0,,rival,Denuncia el desvío millonario de fondos públicos a sanidad privada.
2025-09-23T09:54:33+00:00,@abc_es,ABC.es,136,376,50,17376,0.93,si,PSOE,0.9,perjudica,0.9,0.08,"🔴 #ÚLTIMAHORA La Audiencia Provincial de Badajoz manda al hermano de Sánchez y a Gallardo al banquillo de los acusados

✍️ Adrián García Durán

https://t.co/72YrLgv1sI",https://x.com/abc_es/status/1970426551591215432,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Envía a juicio a personas del entorno y cargos socialistas.
2026-05-25T18:23:40+00:00,@abc_es,ABC.es,136,237,5,6085,0.95,si,PSOE,0.9,perjudica,0.9,0.08,"🔴 La trama Zapatero también buscó negocios con minas de oro, petróleo y níquel, según la UDEF

✍️@JMPoderoso, @carmenlucast y @Borjamendez
https://t.co/CNq1iYXVUJ",https://x.com/abc_es/status/2058977315397177354,0.0,1.0,0.0,0.0,0.0,0.0,,tercero,Vincula a Zapatero con negocios bajo investigación policial.
2026-05-20T19:50:00+00:00,@abc_es,ABC.es,136,1070,82,272277,0.73,si,PSOE,0.7,perjudica,0.7,0.42,🔴Los agentes de movilidad multaron el coche de la Policía durante el registro en el despacho de Zapatero por exceder el parquímetro  https://t.co/FHRXl9M4av,https://x.com/abc_es/status/2057187101028860032,0.0,1.0,0.0,0.0,0.0,0.0,,sin voz,Menciona un registro policial en el despacho del expresidente socialista.
2026-07-17T23:45:19+00:00,@antena3com,Antena 3,136,902,45,108820,0.11,no,,,,,,"Y el ganador de #TCMS13 es...

🏆 ¡ J KBELLO! ¡ENHORABUENA! 🏆 #TCMSFinal https://t.co/XHdf8fbzui",https://x.com/antena3com/status/2078264816892854318,,,,,,,,,
2026-05-29T09:46:42+00:00,@ctxt_es,CTXT.es,136,256,6,4770,0.32,no,,,,,,"GOLPE DE BOCHORNO.

🎥 Un vídeo de @denny_horror para CTXT. https://t.co/zBbIajyuax",https://x.com/ctxt_es/status/2060296768261091653,,,,,,,,,
2026-04-18T09:13:33+00:00,@elEconomistaes,elEconomista.es,136,359,4,7990,0.19,no,,,,,,Sudáfrica ofrece minerales críticos a España para fortalecer la relación comercial https://t.co/K8pYolVWDK,https://x.com/elEconomistaes/status/2045430523665789188,,,,,,,,,
2025-10-22T22:30:21+00:00,@el_pais,EL PAÍS,136,347,30,21105,0.02,no,,,,,,"🇨🇴🇺🇸 Petro le responde a Trump tras una nueva arremetida: “Me defenderé de las calumnias en la justicia estadounidense"". 

El republicano señala al colombiano de ser “un matón” y “una mala persona”.  “Siempre estaré en contra de genocidios ”, afirma Petro
 https://t.co/PmMMwtTRrc",https://x.com/el_pais/status/1981126004778180761,,,,,,,,,
2026-02-28T18:26:20+00:00,@el_pais,EL PAÍS,136,557,17,26662,0.88,si,PSOE,0.7,beneficia,0.7,0.12,"📺TV en DIRECTO | La periodista Mar Rocabert, sobre los halagos de Susan Sarandon a Pedro Sánchez: ""El apoyo que ha visto aquí para las libertades no lo está viendo en EE UU públicamente"" https://t.co/Q0I8JkcMka https://t.co/NWQ59ez9if",https://x.com/el_pais/status/2027812628429476281,0.0,1.0,0.0,0.0,0.0,0.0,,tercero,Recoge elogios internacionales hacia Pedro Sánchez por las libertades.
2026-04-10T14:47:33+00:00,@el_pais,EL PAÍS,136,652,211,240964,0.91,si,PSOE,0.7,beneficia,0.7,0.03,"📺 TV en DIRECTO | Sánchez: ""En los últimos 15 años los precios de la vivienda han subido un 60% en compra. En ciudades como Lisboa, Budapest o Madrid, muchas familias destinan más del 70% de sus ingresos a la vivienda. Esto es inaceptable y es un problema europeo"" https://t.co/q0I7X1KlNO",https://x.com/el_pais/status/2042615472068157764,0.0,1.0,0.0,0.0,0.0,0.0,,cargo del partido,Difunde el discurso de Sánchez sobre la crisis de vivienda.
2026-08-03T18:51:37+00:00,@el_pais,EL PAÍS,136,447,153,283410,0.07,no,,,,,,📹 Vídeo | Empleados de ‘Desokupa’ golpean a dos jóvenes en el centro de Sevilla https://t.co/AYL85CGI7N https://t.co/4PYePwsWmm,https://x.com/el_pais/status/2084351499337879871,,,,,,,,,
2026-02-11T17:59:43+00:00,@elconfidencial,El Confidencial,136,179,21,15846,0.97,si,PSOE,0.9,perjudica,0.9,0.09,"Los mensajes en redes de un miembro del comité regional del PSOE-M: ""Ponte más tetas, anda"".

José Carlos Milán Ruiz ha publicado decenas de mensajes ofensivos contra vecinos de Parla y contra Ayuso o Almeida, a quienes llama ""asesina"" o ""enano carapolla""
 https://t.co/cUf1M0KUHZ",https://x.com/elconfidencial/status/2021645338751258674,0.0,0.96,0.0,0.0,0.04,0.0,,cargo del partido,Destaca insultos graves emitidos por un miembro del partido.
2026-04-20T06:19:38+00:00,@elconfidencial,El Confidencial,136,160,67,7997,0.98,si,PSOE,0.9,perjudica,0.9,0.39,"Nuevo récord para maquillar a Sánchez y sus ministros: 46.000 euros y 188 por sesión.

Moncloa ha duplicado el gasto en maquillaje en los últimos años, y Sánchez lleva más de 130.000 euros gastados en este concepto desde su primer gobierno de coalición
 https://t.co/yMzojCESBM",https://x.com/elconfidencial/status/2046111529611764112,0.0,1.0,0.0,0.0,0.0,0.0,,tercero,Critica el elevado gasto público en maquillaje del Gobierno.
2026-03-11T10:45:49+00:00,@elconfidencial,El Confidencial,136,473,14,53054,0.42,no,,,,,,"Esta mujer lleva 22 años siguiendo a Emilio Trashorras. Ahora lo cuenta todo.

Leticia Álvarez, pionera en la investigación de la trama asturiana del 11-M, publica una biografía del minero que vendió la dinamita que reventó la historia de España
 https://t.co/ApCEIiIvUm",https://x.com/elconfidencial/status/2031683005316579613,,,,,,,,,
2026-05-19T09:41:47+00:00,@elconfidencial,El Confidencial,136,252,18,9594,0.97,si,PSOE,0.9,perjudica,0.9,0.04,"Los agentes de la Policía Nacional salen de despacho de Zapatero con varios maletines. Otras tres sedes mercantiles están siendo registradas también, según informa EFE.

Se trata de la primera vez en democracia que un expresidente de Gobierno es imputado por la justicia https://t.co/t5a5krOS8s",https://x.com/elconfidencial/status/2056671649856979080,0.0,1.0,0.0,0.0,0.0,0.0,,sin voz,Imputación y registro judicial al expresidente Zapatero.
2025-10-06T06:19:59+00:00,@elconfidencial,El Confidencial,136,233,22,8858,0.98,si,PSOE,0.9,perjudica,0.9,0.33,"El PSOE planteó limitar el dinero en efectivo por ley mientras pagaba con sobres a Ábalos y Koldo.

Los socialistas presentaron en 2020 una proposición para ""la eliminación gradual del pago en efectivo, con el horizonte de su desaparición definitiva""
 https://t.co/uHkrIyRrLb",https://x.com/elconfidencial/status/1975083598769197253,0.0,1.0,0.0,0.0,0.0,0.0,,sin voz,Denuncia hipocresía del PSOE por pagos en sobres.
2025-09-24T13:28:44+00:00,@eldiarioes,elDiario.es,136,418,61,17543,0.28,no,,,,,,"‼ Felipe VI, en la ONU: ""Nos duele y nos cuesta comprender lo que el Gobierno israelí está haciendo en la Franja de Gaza""

""Por eso clamamos, imploramos, exigimos: detengan ya esta masacre"" https://t.co/f84Vne49rk https://t.co/2301VCIOzo",https://x.com/eldiarioes/status/1970842841036550347,,,,,,,,,
2025-12-28T21:15:00+00:00,@eldiarioes,elDiario.es,136,301,129,29525,0.52,dudoso,ninguno,0.9,neutro,0.9,0.16,"ENTREVISTA | Fidel Gómez Ochoa, historiador: “Muchos jóvenes son hoy insensatamente partidarios de una dictadura que no saben muy bien cómo fue, ni vivieron en ella, ni tuvieron que acabar con ella” https://t.co/UXCcPq9056",https://x.com/eldiarioes/status/2005387026992914604,0.0,0.0,0.03,0.0,0.0,0.97,,tercero,Declaración sociológica e histórica sin alusión partidista.
2026-04-25T08:25:00+00:00,@eldiarioes,elDiario.es,136,180,0,4441,0.43,no,,,,,,El fiscal anticorrupción atribuye a un alto cargo de Pérez Llorca “graves hechos delictivos” en el 'caso Azud' https://t.co/VFVlBOerdB Por @lucas_marco,https://x.com/eldiarioes/status/2047955018519568415,,,,,,,,,
2026-03-27T12:45:09+00:00,@eldiarioes,elDiario.es,136,399,31,13287,0.44,no,,,,,,"🔴 Pablo Bustinduy: ""Las imágenes que vimos con la detención de Serigne Mbaye son absolutamente inaceptables""

""No se puede normalizar en una democracia digna de tal nombre"" https://t.co/pzxKZSxF1e https://t.co/hXa6SiLbU8",https://x.com/eldiarioes/status/2037511241023795580,,,,,,,,,
2026-08-18T05:05:47+00:00,@eldiarioes,elDiario.es,136,281,116,50098,0.93,si,PP,0.9,perjudica,0.9,0.1,"El Gobierno achaca a la falta de colaboración de Vivas el retraso en la respuesta a la crisis de Ceuta
https://t.co/4oCZCNJPWd
Lo cuenta @monrosi",https://x.com/eldiarioes/status/2089579489822941494,0.13,0.51,0.0,0.0,0.36,0.0,,tercero,Se acusa a Juan Jesús Vivas de entorpecer la respuesta.
2026-07-26T11:30:00+00:00,@eldiarioes,elDiario.es,136,471,5,10894,0.02,no,,,,,,Detienen en Chile al último exmilitar condenado por el asesinato del cantautor Víctor Jara durante la dictadura https://t.co/mNj1bFitY0 https://t.co/RCzySVh7zp,https://x.com/eldiarioes/status/2081341260791701895,,,,,,,,,
2026-03-30T14:59:46+00:00,@eldiarioes,elDiario.es,136,304,14,17763,0.9,si,PP,0.9,perjudica,0.9,0.09,"Compromís denuncia que Camps gastó 15.000 euros en 2025 en combustible de su coche oficial
https://t.co/dvkzFlxCQI",https://x.com/eldiarioes/status/2038632280474689811,0.94,0.0,0.0,0.0,0.06,0.0,,rival,Denuncia por presunto gasto excesivo en coche oficial.
2026-05-05T06:25:58+00:00,@elespanolcom,EL ESPAÑOL,136,2097,206,729615,0.02,no,,,,,,"✝️🇪🇸👰 Georgina Rodríguez debuta en la Met Gala de la forma más religiosa meses antes de su boda con Cristiano: porta un rosario de más de cinco millones de euros y rinde tributo a la Virgen de Fátima

Georgina Rodríguez ha hecho su debut en la Met Gala con una de las apariciones https://t.co/3b9ruE9XZ0",https://x.com/elespanolcom/status/2051548941649359349,,,,,,,,,
2025-12-20T06:01:27+00:00,@elespanolcom,EL ESPAÑOL,136,187,80,89122,0.14,no,,,,,,Bronca en Bruselas por la fiesta del día de Reyes: Exteriores se inhibe y el 6 de enero será lectivo en las Escuelas Europeas https://t.co/5FTJLklPlU,https://x.com/elespanolcom/status/2002258023838875692,,,,,,,,,
2026-08-21T13:32:11+00:00,@elmundoes,EL MUNDO,136,254,108,48955,0.59,dudoso,ninguno,0.9,neutro,0.9,0.15,"La Policía vuelve a desalojar El Trampolín y los migrantes vuelven de nuevo: ""Asilo, asilo""

📹 Quico Alsedo https://t.co/T5CtL2UbIi",https://x.com/elmundoes/status/2090794093576175680,0.0,0.0,0.0,0.0,0.0,1.0,,tercero,Noticia puramente informativa sobre un desalojo policial.
2026-08-25T20:56:16+00:00,@elmundoes,EL MUNDO,136,271,3,27357,0.14,no,,,,,,"📰 Portada de EL MUNDO del 26 de agosto

Ya disponible en Orbyt y en la edición digital con la mejor información https://t.co/zeejOvOR9A",https://x.com/elmundoes/status/2092355400284684643,,,,,,,,,
2026-02-12T11:34:05+00:00,@eltorotv,El Toro TV,136,215,4,2031,0.93,si,PSOE,0.9,perjudica,0.9,0.33,"El 'Caso Epstein' español: las saunas del suegro de Sánchez.

🗣️ @infovlogger36 https://t.co/XSeHu2pHJL",https://x.com/eltorotv/status/2021910676621640169,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Ataque a Pedro Sánchez vinculando a su entorno familiar.
2026-05-14T10:43:14+00:00,@europapress,Europa Press,136,227,11,7113,0.95,si,PP,0.9,perjudica,0.9,0.11,"La izquierda carga en bloque contra la denuncia interpuesta por el PP andaluz pidiendo ""prohibir"" letras de carnaval el día de reflexión y reivindica la ""libertad de expresión"" https://t.co/UjxfXzf49A",https://x.com/europapress/status/2054875178157379931,0.95,0.0,0.0,0.0,0.05,0.0,,tercero,Críticas al PP por intentar censurar letras de carnaval.
2026-09-01T18:01:42+00:00,@europapress,Europa Press,136,113,16,26771,0.03,no,,,,,,🇮🇱🇬🇧Israel amenaza a Reino Unido con represalias si impone sanciones por la expansión de los asentamientos en Cisjordania https://t.co/ic4NmeZyfL,https://x.com/europapress/status/2094848187571859901,,,,,,,,,
2026-08-24T08:35:10+00:00,@europapress,Europa Press,136,247,32,15560,0.08,no,,,,,,"🇪🇺🇮🇱 Kallas llama a Israel a renunciar a sus planes de expansión de asentamientos en Cisjordania: ""La posición de la UE es clara: los asentamientos israelíes son ilegales en virtud del Derecho Internacional"" https://t.co/6WfhptVoZ1",https://x.com/europapress/status/2091806510401597552,,,,,,,,,
2025-12-18T17:09:05+00:00,@europapress,Europa Press,136,264,41,6785,0.91,si,PP,0.9,perjudica,0.9,0.14,"Montero acusa a María Guardiola de usar el robo de votos en Extremadura como ""cortina de humo"" por el caso de violencia machista de su chófer https://t.co/GWCzR3zGnU",https://x.com/europapress/status/2001701261444317316,0.39,0.2,0.0,0.0,0.41,0.0,,cargo del partido,Acusación a María Guardiola por usar cortinas de humo.
2026-08-04T08:55:31+00:00,@europapress,Europa Press,136,347,86,34826,0.84,si,ninguno,0.9,neutro,0.9,0.15,"Borrell lamenta que la ""solidaridad"" de la UE ""ha muerto"" ante la crisis de Ceuta y critica que algunos países hayan antepuesto ""sus intereses electorales"": ""España siempre ha ayudado cuando otros han tenido problemas migratorios. Es frustrante"" https://t.co/nDcPBJkxxJ",https://x.com/europapress/status/2084563872824914393,0.0,0.99,0.0,0.0,0.0,0.01,,cargo del partido,Crítica a la Unión Europea sin señalar partidos españoles.
2026-01-30T13:52:39+00:00,@europapress,Europa Press,136,317,79,8043,0.98,si,PP,0.9,perjudica,0.9,0.06,"Decenas de jubilados protestan ante la sede del PP en Madrid tras tumbar los de Feijóo en el Congreso el decreto que recogía la subida de pensiones: ""La lucha la vamos a seguir planteando en las calles"" https://t.co/r69GWKz31E",https://x.com/europapress/status/2017234507196137496,1.0,0.0,0.0,0.0,0.0,0.0,,tercero,Protestas de jubilados contra el PP por tumbar las pensiones.
2026-09-10T11:04:55+00:00,@europapress,Europa Press,136,442,98,29095,0.68,dudoso,ninguno,0.9,neutro,0.9,0.05,"#EnDirecto |  Perello: ""No puede haber democracia sin un poder judicial independiente que garantice la aplicación del derecho en favor de los ciudadanos, no en beneficio de quien lo juzga. El juez ha de estar libre de influencias externas"" https://t.co/YXSmzo4tyS",https://x.com/europapress/status/2098004789992784096,0.01,0.01,0.0,0.0,0.0,0.98,,rival,Declaración institucional de Perelló defendiendo la independencia judicial.
2026-09-13T09:58:40+00:00,@europapress,Europa Press,136,222,219,113219,0.35,no,,,,,,"Vecinos de Hortaleza se movilizan contra la Fórmula 1 en Madrid por ""mercantilizar"" la vivienda: ""Están encareciendo el barrio. Han subido un 75% el precio de los alquileres"" https://t.co/9gMkii83qh https://t.co/drPkOdduXv",https://x.com/europapress/status/2099075281679945771,,,,,,,,,
2026-02-20T14:38:00+00:00,@europapress,Europa Press,136,456,56,12740,0.96,si,varios,0.9,neutro,0.9,0.05,PP y Vox aprueban prohibir el acceso al Ayuntamiento de Burgos con prendas como burka y niqab https://t.co/ww4LHvl42Y,https://x.com/europapress/status/2024856064282312956,0.06,0.0,0.0,0.0,0.93,0.01,,tercero,Noticia informativa sobre medida municipal aprobada por PP y Vox.
2025-12-27T19:05:02+00:00,@laSextaTV,laSexta,136,307,44,8034,0.95,si,PP,0.9,perjudica,0.9,0.27,"Cansancio de las víctimas de la DANA tras los mensajes de Mazón a Feijóo: ""¿En qué manos estamos?"" https://t.co/LDXRZoteoj",https://x.com/laSextaTV/status/2004991931718271071,1.0,0.0,0.0,0.0,0.0,0.0,,tercero,Crítica de víctimas de la DANA a Mazón y Feijóo.
2026-04-14T08:26:31+00:00,@larazon_es,La Razón,136,295,34,3361,0.87,si,PSOE,0.9,perjudica,0.9,0.08,"⚖️ La principal asociación de jueces ve ""inadmisible"" la ofensiva del Gobierno contra Peinado tras procesar a Begoña Gómez https://t.co/YbhblXG8nq",https://x.com/larazon_es/status/2043969133583249735,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Asociación de jueces califica de inadmisible la ofensiva del Gobierno.
2026-04-02T18:50:48+00:00,@libertaddigital,Libertad Digital,136,183,4,3512,0.83,si,PSOE,0.9,perjudica,0.9,0.15,"Nuevo varapalo de la Audiencia Nacional a Montero: Hacienda tendrá que devolver 107,5 millones a Orange y Vodafone https://t.co/7niBgcPQ3x",https://x.com/libertaddigital/status/2039777586188869694,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Varapalo judicial a Hacienda por la devolución millonaria a empresas.
2026-02-22T15:57:41+00:00,@libertaddigital,Libertad Digital,136,288,5,4299,0.93,si,PSOE,0.9,perjudica,0.9,0.18,"Madrid estalla contra Marlaska: faltan 1.500 guardias civiles y ""bajar"" ratios de delitos tras los datos de criminalidad
https://t.co/qw1kfkaQZE",https://x.com/libertaddigital/status/2025600894734094648,0.04,0.89,0.0,0.0,0.07,0.0,,rival,Críticas a Marlaska por falta de guardias civiles en Madrid.
2026-03-31T14:32:27+00:00,@libertaddigital,Libertad Digital,136,493,20,155748,0.55,dudoso,PP,0.9,beneficia,0.9,0.13,La sanidad madrileña vuelve a ser pionera: introduce el primer exoesqueleto robótico del mundo para la ELA https://t.co/NIhH3kxqPm,https://x.com/libertaddigital/status/2038987796266840521,0.97,0.0,0.0,0.0,0.0,0.03,,sin voz,Destaca un avance pionero en la sanidad gestionada por Madrid.
2026-07-05T06:50:01+00:00,@libertaddigital,Libertad Digital,136,142,54,521302,0.13,no,,,,,,"Las importaciones de aceite de oliva marroquí se disparan casi el 10.000% en España

✍️ @MiguelPuga44 https://t.co/1wzl2CtyiD",https://x.com/libertaddigital/status/2073660652929901047,,,,,,,,,
2026-07-21T05:59:31+00:00,@libertaddigital,Libertad Digital,136,314,2,4638,0.82,si,PSOE,0.9,perjudica,0.9,0.11,"Julio Martínez desactivará ante el juez Calama el intento de Zapatero de anular la investigación del caso Plus Ultra

✍️ @miguelpr83

https://t.co/UqYi8rHXrs",https://x.com/libertaddigital/status/2079446152416518261,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Señala a Zapatero en la investigación judicial de Plus Ultra.
2026-04-10T11:14:47+00:00,@libertaddigital,Libertad Digital,136,166,4,2585,0.98,si,PSOE,0.9,perjudica,0.9,0.1,"🔴 El PSOE se niega a entregar al Senado los tickets por el pago en efectivo a Ábalos, Koldo y Cerdán

Informa @Maiteloureiro_ 

https://t.co/Kya8HrZOku",https://x.com/libertaddigital/status/2042561930494083441,0.0,1.0,0.0,0.0,0.0,0.0,,rival,Negativa del PSOE a entregar justificantes de pagos al Senado.
2026-06-24T18:37:12+00:00,@okdiario,okdiario.com,136,123,52,9098,0.96,si,varios,0.7,perjudica,0.7,0.2,💥 Los obispos ponen al frente de Cáritas a un asesor de Sánchez y Yolanda Díaz que coordinó un informe contra Ayuso. https://t.co/LnDmmlKRpV,https://x.com/okdiario/status/2069852356448026934,0.0,0.44,0.0,0.0,0.52,0.04,,rival,Critica el nombramiento en Cáritas de un asesor de Sánchez y Díaz.
2026-02-08T17:05:35+00:00,@periodistadigit,Periodista Digital,136,233,9,2277,0.98,si,PSOE,0.9,perjudica,0.9,0.08,El Gobierno Sánchez hunde a España a su peor nivel histórico en el índice de corrupción política https://t.co/1sps1uXNDV,https://x.com/periodistadigit/status/2020544551552000364,0.0,1.0,0.0,0.0,0.0,0.0,,tercero,Atribuye al Gobierno socialista un récord histórico de corrupción política.
2026-04-13T18:33:01+00:00,@publico_es,Público,136,195,1,3388,0.87,si,PP,0.9,perjudica,0.9,0.05,"El juez del 'caso Mascarillas' abre una nueva causa contra el expresidente de la Diputación de #Almería por su viaje a #Madrid pagado por la institución 

https://t.co/bEdh5NRZkV",https://x.com/publico_es/status/2043759379007119502,1.0,0.0,0.0,0.0,0.0,0.0,,rival,Investigan judicialmente a expresidente provincial del PP por malversación.
2026-02-25T16:48:20+00:00,@publico_es,Público,136,137,2,3136,0.8,si,PP,0.7,perjudica,0.7,0.11,Los afectados del #Metro de San Fernando denuncian el impago de la administración madrileña https://t.co/auWwT4JBaF,https://x.com/publico_es/status/2026700804397076625,1.0,0.0,0.0,0.0,0.0,0.0,,tercero,Vecinos denuncian a la administración autonómica del PP por impagos.
